TIMESTAMP ABSOLUTE;TIMESTAMP RELATIVE;NECK FLEXION-EXTENSION;NECK LATERAL BENDING;NECK ROTATION;TRUNK FLEXION-EXTENSION;TRUNK LATERAL BENDING;TRUNK ROTATION;SPINE FLEXION-EXTENSION;SPINE LATERAL BENDING;SPINE ROTATION;ARMS OPENING;PELVIS TILT;PELVIS LATERAL BENDING;PELVIS ROTATION;SHOULDER FLEXION-EXTENSION RIGHT;SHOULDER ABDUCTION-ADDUCTION RIGHT;SHOULDER ROTATION RIGHT;SHOULDER FLEXION-EXTENSION LEFT;SHOULDER ABDUCTION-ADDUCTION LEFT;SHOULDER ROTATION LEFT;ARM UPLIFT RIGHT;ARM ROTATION RIGHT;ARM UPLIFT LEFT;ARM ROTATION LEFT;ELBOW FLEXION-EXTENSION RIGHT;ELBOW PRONATION AND SUPINATION RIGHT;ELBOW FLEXION-EXTENSION LEFT;ELBOW PRONATION AND SUPINATION LEFT;WRIST FLEXION-EXTENSION RIGHT;WRIST ULNAR RADIAL DEVIATION RIGHT;WRIST ROTATION RIGHT;WRIST FLEXION-EXTENSION LEFT;WRIST ULNAR RADIAL DEVIATION LEFT;WRIST ROTATION LEFT;HIP FLEXION-EXTENSION RIGHT;HIP ABDUCTION-ADDUCTION RIGHT;HIP ROTATION RIGHT;HIP FLEXION-EXTENSION LEFT;HIP ABDUCTION-ADDUCTION LEFT;HIP ROTATION LEFT;KNEE FLEXION-EXTENSION RIGHT;KNEE VARUS-VALGUS RIGHT;KNEE ROTATION RIGHT;KNEE FLEXION-EXTENSION LEFT;KNEE VARUS-VALGUS LEFT;KNEE ROTATION LEFT;ANKLE DORSIFLEXION-PLANTARFLEXION RIGHT;ANKLE INVERSION-EVERSION RIGHT;ANKLE ROTATION RIGHT;ANKLE DORSIFLEXION-PLANTARFLEXION LEFT;ANKLE INVERSION-EVERSION LEFT;ANKLE ROTATION LEFT
7.672;7.672;-6.55;1.02;21.21;6.55;-1.02;-21.21;21.43;-4.93;-21.06;180.00;-15.68;1.60;0.24;99.18;93.55;0.00;-80.82;86.45;0.00;93.31;21.09;86.69;-21.09;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-14.07;-6.30;-2.43;-20.46;5.67;22.45;-4.86;4.97;-13.94;-7.67;-2.41;-16.64;-11.57;-1.88;12.23;-5.59;5.97;-1.91
7.682;7.682;-6.55;1.02;21.21;6.55;-1.02;-21.21;21.21;-4.96;-21.31;180.00;-15.47;1.61;0.49;99.18;93.55;0.00;-80.82;86.45;0.00;93.31;21.09;86.69;-21.09;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-13.90;-6.30;-2.69;-20.79;5.73;22.64;-6.72;4.15;-11.65;-7.71;-2.50;-16.46;-11.69;-2.16;12.27;-5.18;6.01;-1.96
7.692;7.692;-6.49;0.28;20.95;6.49;-0.28;-20.95;21.20;-4.31;-21.45;180.00;-15.26;1.66;0.82;97.21;92.75;0.00;-82.79;87.25;0.00;92.57;20.92;87.43;-20.92;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-11.88;-7.68;-1.44;-21.32;5.77;22.65;-5.87;4.95;-12.07;-7.74;-2.57;-16.02;-10.82;-2.00;13.25;-4.68;6.33;-2.17
7.702;7.702;-6.49;0.28;20.95;6.49;-0.28;-20.95;20.96;-4.41;-21.81;180.00;-15.03;1.72;1.19;97.21;92.75;0.00;-82.79;87.25;0.00;92.57;20.92;87.43;-20.92;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-10.57;-8.55;-1.38;-21.13;5.67;23.01;-6.58;5.17;-10.66;-7.74;-2.57;-16.02;-11.75;-2.38;12.31;-4.68;6.33;-2.17
7.712;7.712;-6.46;0.06;20.86;6.46;-0.06;-20.86;20.73;-4.26;-22.08;180.00;-14.76;1.76;1.53;96.61;92.51;0.00;-83.39;87.49;0.00;92.35;20.86;87.65;-20.86;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-9.28;-9.02;-1.31;-21.33;5.70;23.03;-7.24;5.23;-9.94;-7.70;-2.62;-15.67;-11.63;-2.29;12.71;-4.33;6.50;-2.22
7.722;7.722;-6.45;-0.04;20.82;6.45;0.04;-20.82;20.57;-4.17;-22.21;180.00;-14.59;1.75;1.69;96.33;92.40;0.00;-83.67;87.60;0.00;92.25;20.83;87.75;-20.83;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-8.04;-9.02;-0.58;-21.61;5.78;22.84;-7.82;5.22;-10.39;-7.66;-2.68;-15.26;-11.38;-2.35;13.08;-3.94;6.64;-2.34
7.732;7.732;-6.42;-0.23;20.74;6.42;0.23;-20.74;20.18;-3.92;-22.47;180.00;-14.16;1.67;2.01;95.81;92.20;0.00;-84.19;87.80;0.00;92.06;20.77;87.94;-20.77;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-6.59;-8.66;0.08;-21.69;5.92;22.83;-8.26;5.10;-11.59;-7.65;-2.71;-14.71;-11.14;-2.94;13.22;-3.59;6.82;-2.60
7.742;7.742;-6.40;-0.38;20.67;6.40;0.38;-20.67;19.71;-3.64;-22.76;180.00;-13.66;1.51;2.35;95.38;92.03;0.00;-84.62;87.97;0.00;91.90;20.71;88.10;-20.71;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-5.16;-8.13;0.35;-21.72;6.16;23.00;-8.57;4.89;-12.73;-7.65;-2.81;-14.25;-11.03;-3.48;13.22;-3.22;6.95;-2.86
7.752;7.752;-6.42;-0.62;20.47;6.42;0.62;-20.47;18.56;-3.06;-23.43;180.00;-12.42;1.07;3.15;94.75;91.77;0.00;-85.25;88.23;0.00;91.66;20.54;88.34;-20.54;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-2.50;-7.27;-1.37;-21.72;6.85;24.00;-8.66;4.45;-13.98;-7.73;-3.36;-14.11;-11.02;-4.10;13.23;-2.61;7.28;-3.24
7.762;7.762;-6.41;-0.68;20.40;6.41;0.68;-20.40;18.18;-2.92;-23.61;180.00;-12.03;0.97;3.38;94.58;91.70;0.00;-85.42;88.30;0.00;91.59;20.48;88.41;-20.48;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-1.55;-6.86;-2.89;-21.99;7.04;24.28;-8.52;4.29;-14.24;-7.87;-3.64;-14.16;-11.06;-4.02;13.27;-2.34;7.39;-3.24
7.772;7.772;-6.40;-0.71;20.37;6.40;0.71;-20.37;18.00;-2.87;-23.67;180.00;-11.85;0.94;3.47;94.49;91.67;0.00;-85.51;88.33;0.00;91.56;20.45;88.44;-20.45;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.89;-6.38;-4.52;-22.47;7.09;24.28;-8.31;4.16;-14.51;-8.05;-3.82;-14.15;-11.05;-3.93;13.25;-2.08;7.48;-3.19
7.782;7.782;-6.36;-0.75;20.31;6.36;0.75;-20.31;17.98;-2.81;-23.61;180.00;-11.85;0.94;3.47;94.33;91.60;0.00;-85.67;88.40;0.00;91.50;20.39;88.50;-20.39;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.46;-5.89;-6.07;-23.10;7.06;24.10;-8.07;4.11;-15.02;-8.65;-4.02;-13.86;-11.03;-3.83;13.19;-2.29;7.54;-3.36
7.792;7.792;-6.29;-0.77;20.24;6.29;0.77;-20.24;17.21;-2.71;-23.76;180.00;-11.14;0.88;3.67;94.19;91.54;0.00;-85.81;88.46;0.00;91.45;20.32;88.55;-20.32;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.63;-5.54;-7.52;-23.55;7.01;24.05;-7.81;4.08;-15.92;-8.56;-4.10;-14.06;-11.01;-3.73;13.10;-1.12;7.52;-2.87
7.802;7.802;-6.21;-0.78;20.16;6.21;0.78;-20.16;16.73;-2.63;-23.76;180.00;-10.73;0.83;3.74;94.09;91.50;0.00;-85.91;88.50;0.00;91.41;20.25;88.59;-20.25;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;1.43;-5.14;-8.42;-23.15;7.04;24.13;-7.49;4.00;-17.22;-8.56;-4.10;-14.06;-10.97;-3.63;12.99;-1.39;7.46;-3.11
7.812;7.812;-6.13;-0.75;20.07;6.13;0.75;-20.07;16.18;-2.54;-23.79;180.00;-10.28;0.75;3.84;94.07;91.49;0.00;-85.93;88.51;0.00;91.40;20.15;88.60;-20.15;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;2.07;-5.02;-8.75;-22.96;7.13;24.14;-7.30;4.12;-19.07;-8.22;-4.06;-14.28;-10.91;-3.52;12.89;-1.08;7.36;-3.07
7.822;7.822;-6.04;-0.69;19.96;6.04;0.69;-19.96;15.65;-2.48;-23.88;180.00;-9.84;0.66;4.04;94.14;91.50;0.00;-85.86;88.50;0.00;91.41;20.04;88.59;-20.04;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;2.86;-4.70;-9.17;-22.97;7.25;24.01;-6.94;3.82;-19.72;-7.97;-4.09;-14.27;-10.87;-3.18;13.84;-0.80;7.21;-2.96
7.832;7.832;-5.96;-0.61;19.84;5.96;0.61;-19.84;15.20;-2.48;-24.03;180.00;-9.51;0.60;4.31;94.28;91.54;0.00;-85.72;88.46;0.00;91.45;19.91;88.55;-19.91;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;3.52;-4.33;-9.44;-23.00;7.34;23.81;-6.56;3.69;-21.36;-7.55;-4.05;-14.05;-10.82;-3.42;12.71;-0.58;6.95;-2.88
7.842;7.842;-5.88;-0.49;19.72;5.88;0.49;-19.72;14.98;-2.56;-24.06;180.00;-9.41;0.61;4.47;94.51;91.61;0.00;-85.49;88.39;0.00;91.52;19.77;88.48;-19.77;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;3.91;-3.88;-9.46;-23.16;7.29;23.40;-6.21;3.61;-22.77;-7.05;-3.87;-13.78;-10.83;-3.42;12.58;-0.35;6.67;-2.78
7.852;7.852;-5.85;-0.42;19.66;5.85;0.42;-19.66;14.93;-2.61;-23.99;180.00;-9.41;0.61;4.47;94.67;91.66;0.00;-85.33;88.34;0.00;91.57;19.70;88.43;-19.70;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;4.14;-3.44;-9.19;-23.35;7.23;22.78;-5.90;3.61;-23.82;-6.46;-3.59;-13.38;-10.89;-3.48;12.46;-0.21;6.32;-2.73
7.862;7.862;-5.81;-0.27;19.52;5.81;0.27;-19.52;14.83;-2.72;-23.84;180.00;-9.41;0.61;4.47;95.06;91.79;0.00;-84.94;88.21;0.00;91.69;19.54;88.31;-19.54;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;4.23;-3.10;-8.80;-23.49;7.15;22.17;-5.75;3.70;-24.41;-5.76;-3.26;-12.96;-11.04;-3.59;12.34;-0.08;5.92;-2.74
7.872;7.872;-5.67;0.07;19.25;5.67;-0.07;-19.25;14.07;-3.57;-26.19;180.00;-9.01;0.99;7.15;95.88;92.05;0.00;-84.12;87.95;0.00;91.94;19.24;88.06;-19.24;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;4.42;-3.22;-11.26;-23.63;6.07;23.94;-5.69;3.98;-24.30;-4.52;-2.83;-12.38;-11.26;-3.69;12.28;-0.01;5.26;-2.90
7.882;7.882;-5.67;0.07;19.25;5.67;-0.07;-19.25;14.07;-3.57;-26.19;180.00;-9.01;0.99;7.15;95.88;92.05;0.00;-84.12;87.95;0.00;91.94;19.24;88.06;-19.24;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;4.24;-2.96;-10.70;-23.63;6.07;23.94;-5.91;3.91;-24.48;-4.52;-2.83;-12.38;-11.66;-3.85;12.77;-0.01;5.26;-2.90
7.892;7.892;-5.42;0.39;19.03;5.42;-0.39;-19.03;13.71;-3.72;-25.96;180.00;-9.01;0.99;7.15;96.55;92.25;0.00;-83.45;87.75;0.00;92.13;18.99;87.87;-18.99;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;3.89;-2.76;-10.04;-24.00;6.30;22.73;-6.31;4.07;-24.07;-1.47;-2.33;-11.67;-11.90;-3.90;13.01;-0.24;3.74;-3.15
7.902;7.902;-5.34;0.46;18.97;5.34;-0.46;-18.97;13.61;-3.75;-25.91;180.00;-9.01;0.99;7.15;96.68;92.29;0.00;-83.32;87.71;0.00;92.17;18.93;87.83;-18.93;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;3.38;-2.66;-9.18;-24.00;6.30;22.73;-6.99;4.47;-21.67;-1.47;-2.33;-11.67;-11.78;-4.11;10.52;-0.24;3.74;-3.15
7.912;7.912;-5.15;0.60;18.85;5.15;-0.60;-18.85;13.21;-3.89;-26.43;180.00;-8.87;1.05;7.80;96.91;92.35;0.00;-83.09;87.65;0.00;92.23;18.79;87.77;-18.79;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;2.82;-2.69;-8.84;-23.97;6.13;22.76;-7.73;4.39;-22.70;-0.31;-2.18;-11.40;-12.19;-4.08;12.41;-0.39;3.07;-3.11
7.922;7.922;-4.92;0.74;18.68;4.92;-0.74;-18.68;12.96;-3.90;-26.27;180.00;-8.87;1.05;7.80;97.11;92.40;0.00;-82.89;87.60;0.00;92.27;18.62;87.73;-18.62;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;2.01;-2.65;-7.78;-23.94;6.18;22.12;-8.69;4.42;-21.75;0.97;-2.04;-11.19;-12.44;-4.21;12.50;0.15;2.64;-2.86
7.932;7.932;-4.66;0.88;18.47;4.66;-0.88;-18.47;12.63;-4.05;-26.48;180.00;-8.85;1.18;8.21;97.28;92.43;0.00;-82.72;87.57;0.00;92.30;18.40;87.70;-18.40;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;1.05;-2.58;-7.16;-23.84;6.01;21.72;-9.81;4.38;-20.63;1.08;-2.06;-10.43;-12.68;-4.37;12.60;-1.48;1.93;-3.11
7.942;7.942;-4.38;1.01;18.22;4.38;-1.01;-18.22;12.35;-4.25;-26.60;180.00;-8.89;1.38;8.59;97.44;92.44;0.00;-82.56;87.56;0.00;92.32;18.14;87.68;-18.14;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.09;-2.40;-6.68;-23.72;5.80;21.02;-11.10;4.31;-19.13;3.28;-1.84;-10.24;-13.23;-4.54;12.26;-1.26;1.14;-2.60
7.952;7.952;-4.07;1.15;17.92;4.07;-1.15;-17.92;12.09;-4.50;-26.61;180.00;-8.96;1.64;8.90;97.62;92.46;0.00;-82.38;87.54;0.00;92.34;17.84;87.66;-17.84;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.76;-2.17;-6.74;-23.69;5.50;20.68;-10.97;4.21;-17.47;3.39;-1.86;-9.69;-14.40;-2.48;13.38;-3.32;0.42;-2.81
7.962;7.962;-3.73;1.29;17.56;3.73;-1.29;-17.56;11.79;-4.74;-26.48;180.00;-9.03;1.92;9.12;97.79;92.46;0.00;-82.21;87.54;0.00;92.35;17.48;87.65;-17.48;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-1.97;-1.86;-6.85;-23.43;5.26;19.73;-11.35;4.17;-16.58;6.65;-1.60;-10.01;-15.29;-1.75;13.31;-2.66;-0.46;-1.65
7.972;7.972;-3.53;1.35;17.37;3.53;-1.35;-17.37;11.65;-5.00;-26.44;180.00;-9.08;2.21;9.28;97.85;92.45;0.00;-82.15;87.55;0.00;92.34;17.28;87.66;-17.28;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-2.96;-1.56;-6.52;-23.02;5.07;18.69;-11.56;4.53;-15.83;7.11;-1.69;-8.93;-17.39;-1.40;11.51;-5.17;-1.34;-1.73
7.982;7.982;-3.18;1.49;16.95;3.18;-1.49;-16.95;11.31;-5.08;-26.15;180.00;-9.11;2.34;9.38;98.04;92.45;0.00;-81.96;87.55;0.00;92.35;16.87;87.65;-16.87;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-3.82;-1.12;-5.80;-22.45;4.93;17.48;-12.38;4.01;-15.53;10.90;-1.39;-9.66;-18.60;5.63;12.63;-4.77;-2.38;0.15
7.992;7.992;-2.48;1.85;15.85;2.48;-1.85;-15.85;10.65;-5.34;-25.41;180.00;-9.20;2.60;9.70;98.98;92.56;0.00;-81.02;87.44;0.00;92.46;15.77;87.54;-15.77;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-4.57;0.17;-6.51;-22.57;4.61;17.73;-11.41;1.91;-15.19;10.90;-1.39;-9.66;-16.73;5.75;12.64;-11.39;-4.69;0.44
8.002;8.002;-2.30;2.10;15.37;2.30;-2.10;-15.37;10.54;-5.85;-26.10;180.00;-9.40;2.95;10.86;99.90;92.73;0.00;-80.10;87.27;0.00;92.64;15.29;87.36;-15.29;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-4.51;-2.70;-4.65;-20.18;4.08;15.19;-9.89;4.66;-18.92;18.83;-0.93;-9.10;-15.41;4.68;12.06;-10.31;-5.22;3.58
8.012;8.012;-2.53;2.53;14.94;2.53;-2.53;-14.94;10.67;-6.10;-26.84;180.00;-9.55;2.70;12.05;101.93;93.20;0.00;-78.07;86.80;0.00;93.10;14.82;86.90;-14.82;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-5.62;-3.46;-3.70;-19.09;4.20;15.43;-10.44;5.07;-21.14;22.09;-0.69;-8.78;-14.90;5.28;12.27;-12.75;-5.98;4.34
8.022;8.022;-2.67;2.78;14.75;2.67;-2.78;-14.75;11.16;-6.44;-27.68;180.00;-10.09;2.74;13.08;103.12;93.48;0.00;-76.88;86.52;0.00;93.37;14.62;86.63;-14.62;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-7.09;-3.31;-2.91;-18.26;4.09;15.89;-11.23;5.28;-23.22;25.50;-0.31;-8.88;-14.21;3.56;10.90;-15.68;-6.12;5.40
8.032;8.032;-2.74;3.22;14.51;2.74;-3.22;-14.51;11.48;-7.11;-27.46;180.00;-10.53;2.99;13.11;104.98;93.92;0.00;-75.02;86.08;0.00;93.80;14.36;86.20;-14.36;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-8.44;-2.70;-1.35;-17.14;3.98;15.77;-11.98;5.18;-24.96;28.91;0.24;-9.25;-13.71;3.48;10.99;-18.57;-6.37;6.13
8.042;8.042;-2.61;3.52;14.38;2.61;-3.52;-14.38;12.33;-8.04;-26.31;180.00;-11.56;3.73;12.09;106.07;94.18;0.00;-73.93;85.82;0.00;94.05;14.22;85.95;-14.22;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-10.34;-0.94;-0.64;-16.38;3.60;14.99;-12.82;4.82;-23.76;32.31;0.87;-9.90;-13.66;4.64;10.96;-21.70;-6.49;6.86
8.052;8.052;-2.41;3.82;14.16;2.41;-3.82;-14.16;13.14;-8.95;-24.75;180.00;-12.56;4.47;10.75;107.21;94.42;0.00;-72.79;85.58;0.00;94.29;14.00;85.71;-14.00;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-12.08;0.54;0.38;-15.52;3.22;14.08;-13.40;4.54;-23.08;34.75;1.49;-10.57;-13.23;4.24;10.22;-23.12;-6.48;7.13
8.062;8.062;-2.28;4.11;13.85;2.28;-4.11;-13.85;13.59;-9.65;-24.05;180.00;-13.19;4.97;10.34;108.50;94.67;0.00;-71.50;85.33;0.00;94.54;13.68;85.46;-13.68;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-13.03;1.21;0.87;-15.25;2.89;13.68;-13.53;4.51;-23.37;36.90;1.86;-10.92;-12.91;4.56;10.48;-26.11;-6.54;7.48
8.072;8.072;-2.23;4.32;13.51;2.23;-4.32;-13.51;13.52;-9.96;-24.28;180.00;-13.27;5.10;10.89;109.66;94.86;0.00;-70.34;85.14;0.00;94.72;13.34;85.28;-13.34;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-14.03;1.34;0.06;-13.64;3.22;13.68;-14.32;4.58;-23.18;39.85;1.81;-10.29;-12.82;5.03;10.70;-28.25;-7.29;6.67
8.082;8.082;-2.23;4.32;13.51;2.23;-4.32;-13.51;13.10;-9.71;-25.18;180.00;-12.92;4.85;11.77;109.66;94.86;0.00;-70.34;85.14;0.00;94.72;13.34;85.28;-13.34;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-14.78;0.68;-1.37;-11.56;4.07;13.40;-15.15;5.19;-23.20;42.99;1.44;-7.98;-12.57;5.06;11.02;-29.70;-8.72;4.88
8.092;8.092;-2.21;4.43;12.66;2.21;-4.43;-12.66;12.69;-9.50;-25.27;180.00;-12.58;4.55;12.71;111.18;94.92;0.00;-68.82;85.08;0.00;94.80;12.49;85.20;-12.49;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-15.50;-0.19;-2.69;-11.37;4.39;14.32;-16.10;5.97;-23.15;42.99;1.44;-7.98;-12.53;5.19;11.19;-30.10;-7.57;4.97
8.102;8.102;-2.21;4.43;12.66;2.21;-4.43;-12.66;12.70;-9.50;-26.02;180.00;-12.66;4.55;13.46;111.18;94.92;0.00;-68.82;85.08;0.00;94.80;12.49;85.20;-12.49;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-16.59;-0.67;-3.69;-6.30;5.39;11.77;-17.08;6.76;-23.02;48.34;-0.42;-5.80;-12.54;5.22;11.07;-25.53;-9.32;3.17
8.112;8.112;-2.34;4.43;12.26;2.34;-4.43;-12.26;13.02;-9.66;-25.81;180.00;-12.85;4.65;13.66;111.91;94.93;0.00;-68.09;85.07;0.00;94.83;12.08;85.17;-12.08;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-17.65;-0.86;-3.66;-6.52;5.32;11.98;-18.02;7.26;-23.18;47.08;-0.41;-11.62;-12.56;5.25;10.90;-25.71;-7.40;7.97
8.122;8.122;-2.59;4.49;11.82;2.59;-4.49;-11.82;13.75;-10.11;-25.31;180.00;-13.33;4.94;13.65;113.12;95.03;0.00;-66.88;84.97;0.00;94.92;11.61;85.08;-11.61;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-18.96;-0.60;-3.15;-5.32;5.16;11.44;-19.04;7.45;-23.56;48.75;-0.58;-11.19;-12.62;5.30;10.79;-23.86;-6.82;8.08
8.132;8.132;-2.91;4.60;11.35;2.91;-4.60;-11.35;14.56;-10.65;-24.41;180.00;-13.82;5.26;13.27;114.67;95.17;0.00;-65.33;84.83;0.00;95.08;11.12;84.92;-11.12;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-20.25;-0.28;-2.06;-4.12;4.72;11.00;-20.11;7.49;-24.29;49.33;0.21;-9.79;-12.68;5.28;10.85;-24.37;-4.60;7.11
8.142;8.142;-3.23;4.72;10.90;3.23;-4.72;-10.90;15.33;-11.17;-23.43;180.00;-14.24;5.55;12.82;116.36;95.33;0.00;-63.64;84.67;0.00;95.24;10.63;84.76;-10.63;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-21.06;-0.02;-1.25;-3.69;4.29;10.72;-20.72;7.58;-24.71;48.83;1.18;-8.50;-12.72;5.20;10.94;-25.39;-4.33;5.59
8.152;8.152;-3.52;4.83;10.45;3.52;-4.83;-10.45;16.00;-11.64;-22.67;180.00;-14.62;5.82;12.58;118.05;95.46;0.00;-61.95;84.54;0.00;95.38;10.15;84.62;-10.15;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-22.28;0.27;-0.54;-2.51;3.76;11.08;-21.70;7.46;-25.14;48.78;2.45;-8.77;-12.74;5.07;11.03;-24.40;-2.00;4.72
8.162;8.162;-3.64;4.88;10.23;3.64;-4.88;-10.23;16.79;-12.18;-22.45;180.00;-15.30;6.28;12.62;118.88;95.52;0.00;-61.12;84.48;0.00;95.44;9.92;84.56;-9.92;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-24.41;0.78;-0.55;-1.72;3.21;12.10;-23.19;7.73;-25.23;48.38;3.73;-10.01;-12.66;5.10;11.18;-22.81;-2.02;4.62
8.172;8.172;-3.85;4.96;9.79;3.85;-4.96;-9.79;17.24;-12.46;-21.92;180.00;-15.52;6.41;12.58;120.48;95.61;0.00;-59.52;84.39;0.00;95.54;9.46;84.46;-9.46;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-25.21;0.93;-0.95;-0.52;3.12;12.99;-23.59;8.04;-24.94;47.69;4.83;-10.99;-12.48;5.11;11.35;-21.63;-1.50;4.54
8.182;8.182;-4.01;5.01;9.38;4.01;-5.01;-9.38;18.02;-12.86;-21.27;180.00;-16.10;6.73;12.39;121.87;95.66;0.00;-58.13;84.34;0.00;95.59;9.03;84.41;-9.03;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-26.27;1.39;-1.45;0.35;2.95;13.52;-23.83;8.33;-24.29;46.83;5.53;-11.40;-12.29;5.20;11.48;-20.55;-0.97;4.27
8.192;8.192;-4.01;5.01;9.38;4.01;-5.01;-9.38;18.69;-13.19;-21.03;180.00;-16.74;7.06;12.16;121.87;95.66;0.00;-58.13;84.34;0.00;95.59;9.03;84.41;-9.03;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-27.36;1.87;-1.86;1.17;2.84;13.89;-23.95;8.60;-23.64;47.06;5.99;-11.68;-12.02;5.31;11.58;-19.95;-0.83;4.12
8.202;8.202;-4.41;4.94;8.54;4.41;-4.94;-8.54;19.74;-13.50;-19.91;180.00;-17.28;7.34;12.01;124.26;95.58;0.00;-55.74;84.42;0.00;95.53;8.16;84.47;-8.16;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-28.13;2.19;-1.96;0.65;2.52;13.82;-23.97;8.72;-23.36;41.91;5.70;-11.05;-11.89;5.42;11.62;-18.01;-0.40;3.81
8.212;8.212;-4.41;4.94;8.54;4.41;-4.94;-8.54;20.10;-13.68;-19.85;180.00;-17.63;7.53;11.96;124.26;95.58;0.00;-55.74;84.42;0.00;95.53;8.16;84.47;-8.16;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-28.93;2.49;-2.34;3.74;3.05;15.09;-23.99;8.93;-22.91;45.31;6.80;-11.97;-11.52;5.52;11.70;-18.01;-0.40;3.81
8.222;8.222;-4.61;4.95;8.33;4.61;-4.95;-8.33;20.48;-13.85;-19.60;180.00;-17.79;7.63;11.98;125.11;95.60;0.00;-54.89;84.40;0.00;95.55;7.93;84.45;-7.93;0.00;90.00;0.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;-29.59;2.68;-2.65;3.56;2.96;15.15;-24.00;9.11;-22.58;42.51;6.44;-11.35;-11.10;5.51;11.76;-17.18;-0.26;3.63
